"","sgCtrl_g1_rep1","sgCtrl_g1_rep2","sgCtrl_g1_rep3","sgCtrl_g2_rep1","sgCtrl_g2_rep2","sgCtrl_g2_rep3","sgNfe2l1_g1_rep1","sgNfe2l1_g1_rep2","sgNfe2l1_g1_rep3","sgNfe2l1_g2_rep1","sgNfe2l1_g2_rep2","sgNfe2l1_g2_rep3","sgNfe2l2_g1_rep1","sgNfe2l2_g1_rep2","sgNfe2l2_g1_rep3","sgNfe2l2_g2_rep1","sgNfe2l2_g2_rep2","sgNfe2l2_g2_rep3","doubleKO_g1_rep1","doubleKO_g1_rep2","doubleKO_g1_rep3","doubleKO_g2_rep1","doubleKO_g2_rep2","doubleKO_g2_rep3"
"Snx9",59.6828926266939,53.942713757414,39.2219941831501,30.8569308972511,49.2443133458444,41.0396440167119,35.0610509453417,26.565086052371,36.16196842446,26.2896790369112,40.3367884515985,44.546284476519,29.4519398373297,34.7948388159525,27.2534006781597,32.7993674798291,41.8698027892721,42.6688389609162,34.5032516014868,40.7489888265577,58.8020527062896,23.4218667570784,42.0885796299972,56.6529688420188
"Synj2",3.73018078916837,6.96035016224696,13.9174818069242,9.49444027607728,16.4147711152815,6.56634304267391,10.1790147905831,20.6617335962886,8.50869845281412,8.76322634563705,1.92079945007612,8.48500656695599,12.7625072628429,5.79913980265875,10.2200252543099,8.53682167283222,6.28047041839082,9.2758345567209,7.50070686988844,9.20138457373883,11.4735712597638,13.3839238611877,7.31975297912995,4.14533918356235
"Gtf2h5",201.429762615092,189.66954192123,260.636477475127,237.361006901932,225.70310283512,290.56067963832,290.667422353316,197.762307278762,265.896826650441,217.620120916653,249.703928509895,282.126468351287,263.594861544101,271.109785774297,301.490745002142,249.814360531301,229.237170271265,244.882032297432,276.026012811895,215.575295727595,286.839281494096,271.02445818905,276.320674962156,324.718236045718
"Tulp4",119.365785253388,130.506565542131,204.96655024743,106.812453105869,139.525554479893,132.968446614147,180.960262943699,185.955602366597,202.081588254335,172.343451464195,149.822357105937,288.490223276504,113.389968373719,88.4368819905459,135.415334619606,102.441860073987,88.9733309272033,120.585849237372,87.008199690706,92.0138457373883,106.130534152815,55.2086859273991,91.4969122391244,110.542378228329
"Tmem181a",11.1905423675051,17.4008754056174,15.1827074257355,28.4833208282318,24.6221566729222,16.4158576066848,27.1440394415548,32.4684385084535,12.7630476792212,17.5264526912741,19.2079945007612,16.970013133912,14.7259699186648,15.9476344573116,16.1817066526573,16.6243369418312,17.7946661854407,20.406836024786,16.5015551137546,15.7738021264094,14.3419640747048,21.7488762744299,16.4694442030424,13.8177972785412
"Dynlt1f",0,3.48017508112348,3.79567685643388,4.74722013803864,5.47159037176049,6.56634304267391,7.91701150378683,5.90335245608245,8.50869845281412,5.84215089709137,7.68319780030447,19.091264775651,10.7990446070209,7.24892475332344,5.96168139834744,5.84098324983257,5.23372534865902,9.2758345567209,6.00056549591076,5.25793404213647,5.73678562988192,15.0569143438361,3.65987648956498,6.90889863927059
"Ezr",33.5716271025153,38.2819258923583,48.0785735148292,66.4610819325409,50.6122109387846,26.2653721706956,38.454055875536,35.4201147364947,31.9076191980529,24.8291413126383,34.5743901013701,42.42503283478,35.8331934687511,46.39311842127,31.5117445341222,31.9007546721625,37.6828225103449,39.8860885938999,27.0025447315984,24.9751867001482,31.5523209643505,33.4598096529691,32.9388884060848,35.9262729242071
"Rnaset2b",41.0319886808521,59.1629763790992,68.3221834158099,102.065232967831,49.2443133458444,64.0218446660706,53.1570772397116,64.9368770169069,63.8152383961059,48.1977449010038,61.4655824024357,36.061277909563,62.8308049863033,53.6420431745934,51.1001262715495,69.6424925941576,56.5242337655174,57.5101742516696,87.008199690706,67.03865903724,64.5388383361716,63.5736383406413,60.3879620778221,44.2169512913318
"Rps6ka2",272.303197609291,187.929454380668,183.457714727638,227.866566625855,177.826687082216,185.499190955538,192.27027937768,185.955602366597,193.572889801521,184.027753258378,186.317546657383,224.852674024334,179.656833007711,152.227419819792,154.152047585841,137.487759572982,153.871525250575,154.906437097239,163.515409763568,157.738021264094,154.893212006812,130.49325764658,128.095677134774,136.796193057558
"Gm1604a",11.1905423675051,8.7004377028087,2.53045123762259,0,2.73579518588025,3.28317152133695,5.65500821699059,0,10.6358730660176,8.76322634563705,7.68319780030447,2.121251641739,9.3264476151544,1.44978495066469,8.51668771192491,5.3916768459993,3.14023520919541,6.49308418970463,4.50042412193307,3.94345053160235,10.0393748522934,3.34598096529691,10.9796294686949,5.52711891141647
