"","sgCtrl_g1_rep1","sgCtrl_g1_rep2","sgCtrl_g1_rep3","sgCtrl_g2_rep1","sgCtrl_g2_rep2","sgCtrl_g2_rep3","sgNfe2l1_g1_rep1","sgNfe2l1_g1_rep2","sgNfe2l1_g1_rep3","sgNfe2l1_g2_rep1","sgNfe2l1_g2_rep2","sgNfe2l1_g2_rep3","sgNfe2l2_g1_rep1","sgNfe2l2_g1_rep2","sgNfe2l2_g1_rep3","sgNfe2l2_g2_rep1","sgNfe2l2_g2_rep2","sgNfe2l2_g2_rep3","doubleKO_g1_rep1","doubleKO_g1_rep2","doubleKO_g1_rep3","doubleKO_g2_rep1","doubleKO_g2_rep2","doubleKO_g2_rep3"
"Rab32",15,31,86,40,72,64,64,24,23,68,43,25,188,60,92,222,105,88,62,76,60,56,46,54
"Gm10944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grm1",2,1,0,0,0,2,2,0,2,3,0,1,12,2,3,9,0,5,4,2,3,1,1,1
"4930567K20Rik",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Shprh",3,2,5,1,1,8,8,2,8,3,4,1,14,3,3,18,8,8,3,6,7,3,3,6
"Gm16577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4930432B10Rik",0,0,1,0,0,0,0,0,1,0,0,0,3,0,2,2,0,0,0,1,3,0,1,2
"Fbxo30",8,21,26,21,21,14,25,17,10,20,19,11,67,15,25,69,32,28,19,28,23,13,17,27
"Epm2a",0,0,1,1,1,0,3,0,1,1,1,2,2,0,1,2,3,0,2,0,0,0,0,0
"Gm48680",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm48697",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm48721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Gm48722",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm48723",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm48724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Utrn",5,16,7,5,10,14,14,4,7,11,13,15,37,21,30,39,11,28,11,15,13,11,7,16
"B230208H11Rik",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,1
"Stx11",31,63,87,49,68,57,82,35,49,59,32,54,161,56,114,194,91,121,41,57,67,47,44,76
"Sf3b5",11,38,39,16,36,37,55,15,32,38,34,25,137,31,78,169,48,60,36,60,43,47,39,51
"Gm47691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plagl1",7,10,20,13,11,9,12,3,6,11,12,8,46,21,22,42,20,23,19,14,13,11,7,11
