"","sgNfe2l1","sgNfe2l2","doubleKO"
"Pmaip1",-0.224357491711302,0.53569428553229,0.368026078806738
"Acaa2",0.79419829754266,0.375513393776658,0.335764261957677
"Tshz1",-0.170708909834425,-0.970804422743111,-1.15708232781192
"Cyb5a",0.595005256336122,-0.281918738090315,-0.238536365028688
"Rela",-0.863516076214836,-0.438336317416096,-0.252308376566261
"Eef1g",0.685764742133299,0.792008213036667,0.529945663041837
"Ms4a7",0.0126529669452387,0.700389318985708,0.415691455830275
"Ms4a6c",-1.27890601256437,0.261491149669761,-0.187256965769393
"Psat1",1.06812715494213,1.43135131111484,1.47376909119658
"Anxa1",0.567587764809945,0.561162643075788,0.29710723718982
"Tmem2",-0.60354585465028,-0.272691524817297,-0.19194352316332
"Plgrkt",0.100185719417497,0.528335231368506,0.301784939395071
"Pdcd1lg2",-0.0207699285929044,0.745966852864653,0.556848597340345
"Il33",-0.365597755278218,0.297264861198522,0.62626437647323
"Lipa",1.00437239855619,-0.0855591842121335,-0.405338553498447
"Ifit3",0.35183858430403,0.53734616520285,0.324063531344573
"Ifit1bl1",-0.274151776423897,0.63884004086239,0.371811051783621
"Ifit3b",0.468490110762668,0.696445674869892,0.45680182499258
"Cpeb3",0.729765030832356,0.887055944665497,0.836940049383703
"Blnk",-0.0481781889891923,0.508289382479822,0.325346275588434
"Got1",0.00122672168545623,0.606139327536323,0.26358164801443
"mt-Nd1",1.45011691127637,0.715169479848861,0.263886428967608
"mt-Nd2",0.706587869978518,0.324234917977755,0.107986362744584
"mt-Co1",0.546880101773985,0.634898068681792,0.306873075787728
"mt-Nd4",0.77401727341222,0.0291929269315947,-0.239475716746426
"mt-Cytb",1.14391145615135,0.363712027680569,-0.163401801829178
